John Green,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Franco Ferrini,"[u'Category:1944 births', u'Category:All BLP articles lacking sources', u'Category:All stub articles', u'Category:BLP articles lacking sources from February 2011', u'Category:Giallo film directors', u'Category:Italian male writers', u'Category:Italian screenwriters', u'Category:Living people', u'Category:Male screenwriters', u'Category:People from La Spezia']"
Damian Shannon,"[u'Category:Living people', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with ISNI identifiers', u'Category:Wikipedia articles with LCCN identifiers', u'Category:Wikipedia articles with VIAF identifiers', u'Category:Year of birth missing (living people)']"
Donn Pearce,"[u'Category:1928 births', u'Category:20th-century American novelists', u'Category:21st-century American novelists', u'Category:American counterfeiters', u'Category:American escapees', u'Category:American male novelists', u'Category:American people convicted of burglary', u'Category:American sailors', u'Category:Living people', u'Category:Pages using Infobox writer with unknown parameters']"
Posy Simmonds,"[u'Category:1945 births', u'Category:Alumni of the Central School of Art and Design', u'Category:British cartoonists', u""Category:British children's writers"", u'Category:British graphic novelists', u'Category:British illustrators', u'Category:CS1 French-language sources (fr)', u'Category:Comics creator BLP pop', u'Category:Comics creator pop', u'Category:Comics infobox image less alt text']"
Benjamin Legrand,
Peter Maas,"[u'Category:1929 births', u'Category:2001 deaths', u'Category:All articles needing additional references', u'Category:American male journalists', u'Category:American people of Dutch descent', u'Category:American people of Irish descent', u'Category:Articles needing additional references from October 2014', u'Category:Duke University alumni', u'Category:Edgar Award winners', u'Category:Non-fiction writers about organized crime in the United States']"
Rodrigo García,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
James O'Barr,"[u'Category:1960 births', u'Category:All articles with unsourced statements', u'Category:American comics artists', u'Category:American comics writers', u'Category:Articles with unsourced statements from October 2014', u'Category:Artists from Detroit', u'Category:Artists from Texas', u'Category:Comics creator BLP pop', u'Category:Comics creator pop', u'Category:Comics infobox image less alt text']"
William Shakespeare,"[u'Category:1564 births', u'Category:1616 deaths', u'Category:16th-century English male actors', u'Category:16th-century English poets', u'Category:16th-century English writers', u'Category:16th-century dramatists and playwrights', u'Category:17th-century English dramatists and playwrights', u'Category:17th-century English male actors', u'Category:17th-century English poets', u'Category:17th-century English writers']"
Amy Heckerling,"[u'Category:1954 births', u'Category:AFI Conservatory alumni', u'Category:All articles with unsourced statements', u'Category:American film directors', u'Category:American film producers', u'Category:American television directors', u'Category:American television producers', u'Category:American television writers', u'Category:American women film directors', u'Category:American women screenwriters']"
Bob Dolman,"[u'Category:1949 births', u'Category:20th-century Canadian male actors', u'Category:All stub articles', u'Category:Canadian film director stubs', u'Category:Canadian male film actors', u'Category:Canadian male television actors', u'Category:Canadian screenwriters', u'Category:Canadian television writers', u'Category:Canadian writer stubs', u'Category:Living people']"
Richard Ben Cramer,"[u'Category:1950 births', u'Category:2013 deaths', u'Category:All articles with dead external links', u'Category:American male journalists', u'Category:Articles with dead external links from October 2014', u'Category:Columbia University Graduate School of Journalism alumni', u'Category:Johns Hopkins University alumni', u'Category:Journalists from New York', u'Category:People from Rochester, New York', u'Category:Pulitzer Prize for International Reporting winners']"
Sidney Carroll,"[u'Category:1913 births', u'Category:1988 deaths', u'Category:All stub articles', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:Edgar Award winners', u'Category:Harvard Lampoon people', u'Category:Harvard University alumni', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with GND identifiers']"
Andrew Jones,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
 Michael Arndt,"[u'Category:American male screenwriters', u'Category:BAFTA winners (people)', u'Category:Best Original Screenplay Academy Award winners', u'Category:Independent Spirit Award winners', u'Category:Living people', u'Category:People from McLean, Virginia', u'Category:Tisch School of the Arts alumni', u'Category:Use mdy dates from June 2013', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with GND identifiers']"
Matt Bondurant,"[u'Category:1971 births', u'Category:21st-century American novelists', u'Category:All BLP articles lacking sources', u'Category:All articles with dead external links', u'Category:All articles with unsourced statements', u'Category:American historical novelists', u'Category:American male novelists', u'Category:Articles with dead external links from May 2013', u'Category:Articles with unsourced statements from August 2015', u'Category:BLP articles lacking sources from August 2015']"
David Franzoni,"[u'Category:1947 births', u'Category:All articles lacking reliable references', u'Category:All articles sourced by IMDb', u'Category:All stub articles', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:Articles lacking reliable references from September 2016', u'Category:Articles sourced only by IMDb from September 2016', u'Category:Articles with hCards', u'Category:BLP articles lacking sources from September 2016']"
Leonardo Benvenuti,"[u'Category:1923 births', u'Category:2000 deaths', u'Category:All stub articles', u'Category:Articles with hCards', u'Category:David di Donatello winners', u'Category:Italian male writers', u'Category:Italian screenwriters', u'Category:Male screenwriters', u'Category:Screenwriter stubs', u'Category:Use dmy dates from June 2013']"
Alex Kurtzman,"[u'Category:1973 births', u'Category:American male screenwriters', u'Category:American television producers', u'Category:American television writers', u'Category:Articles with hCards', u'Category:Crossroads School alumni', u'Category:Jewish American screenwriters', u'Category:Living people', u'Category:Male television writers', u'Category:Showrunners']"
